provincia;municipio;agregado;zona;poligono;parcela;recinto;dn_surface;Enero;Febrero;Marzo;Abril;Mayo;Junio;Julio;Agosto;Septiembre;Octubre;Noviembre;Diciembre
35;22;0;0;2;309;3;27,25831573;62,53504944;76,6318512;95,49834442;110,1791916;133,1227264;133,11203;162,4966736;160,4651489;113,2957153;95,08887482;66,82604218;50,60077286
35;22;0;0;1;678;3;737,9393755;60,97803367;75,0063471;91,442448;106,4165423;128,3957631;128,7931082;155,0243753;152,1305449;108,7581381;92,16902221;63,99130006;49,02001516
35;22;0;0;1;252;7;618,1930475;60,96134819;74,99343027;91,4209455;106,3963743;128,3766804;128,7718751;155,0115865;152,1148677;108,7387285;92,15309298;63,97406136;49,00716949
35;22;0;0;1;240;21;477,5557206;61,20742092;75,18317528;91,73225691;106,6895373;128,6409874;129,0702907;155,1573794;152,3102491;109,0024727;92,38043721;64,21865067;49,19259317
35;22;0;0;1;240;23;864,0593483;61,1463749;75,13626034;91,65634382;106,6177852;128,5792711;128,999516;155,1309193;152,2698887;108,9420828;92,32572656;64,1601596;49,14751073
35;22;0;0;1;240;24;68,13819109;61,14636612;75,13625336;91,65633392;106,617775;128,5792694;128,9995117;155,1309357;152,2698975;108,9420853;92,32572174;64,16015625;49,14750671
35;22;0;0;4;398;17;91,16004079;52,2184766;68,97145072;83,0419953;98,84414782;123,6588764;123,1829982;158,3130871;153,4504682;104,3382514;85,92967177;56,92989749;42,89879462
35;22;0;0;4;398;18;25,90692105;52,22533035;68,97359467;83,0381012;98,83865356;123,6423874;123,170372;158,2640076;153,4029388;104,3225937;85,92586517;56,93079758;42,90352631
35;22;0;0;4;435;3;222,4948929;51,13218198;68,14619895;81,80409346;97,73983972;122,6690728;122,2181399;157,6681151;152,5466389;103,4072378;84,93362495;55,94654264;42,13749645
35;22;0;0;4;435;4;2155,48042;51,11044706;68,12997696;81,78139231;97,7201841;122,6531947;122,202286;157,6641142;152,5374876;103,392295;84,91521413;55,92768552;42,12224075
35;22;0;0;4;435;5;389,8439269;51,16133323;68,17180599;81,84600669;97,77887881;122,7161767;122,2611133;157,724736;152,6081076;103,4554862;84,97244765;55,97628152;42,15901775
35;22;0;0;4;435;6;230,6036479;51,14392224;68,1592739;81,82869514;97,76407673;122,705808;122,2503677;157,7254497;152,6043082;103,4464257;84,95928789;55,96147265;42,14699184
35;22;0;0;4;435;7;147,5740002;51,18274689;68,19792938;81,89720917;97,83009338;122,7978363;122,3321991;157,8578491;152,7404633;103,5432434;85,02753448;56,00590515;42,17699051
35;22;0;0;4;443;18;25,23058035;50,87281036;67,93701935;81,4965744;97,465271;122,3899155;121,9539185;157,4569702;152,2850037;103,1243439;84,65897369;55,70808792;41,94978714
35;22;0;0;4;443;19;22,20549551;50,92699397;67,98006821;81,5574107;97,51875062;122,4414885;122,0033384;157,4858572;152,3244974;103,1769083;84,7134565;55,75649883;41,98898167
35;22;0;0;4;443;21;1970,574313;50,8780963;67,94358782;81,50830687;97,4769249;122,4091612;121,9707308;157,4854352;152,3127384;103,146081;84,67294071;55,71488815;41,95451046
35;22;0;0;4;449;7;281,3544519;50,81478262;67,89028218;81,43133003;97,40802892;122,333331;121,8999721;157,4256613;152,2430764;103,0655301;84,59891184;55,65630243;41,90743079
35;22;0;0;4;449;8;120,4598672;50,82488359;67,89864751;81,4431761;97,418531;122,3444375;121,9104187;157,4332689;152,2523468;103,077287;84,61017742;55,66548662;41,91489889
35;22;0;0;4;449;9;24,90946311;50,85082623;67,92031719;81,47398968;97,44593204;122,3739777;121,9381017;157,4545007;152,2776902;103,1087199;84,6397749;55,68920393;41,93416048
35;22;0;0;4;449;10;121,1088725;50,83582871;67,90754217;81,45561499;97,42947073;122,3554848;121,9209057;157,4397534;152,2607631;103,0888593;84,62177263;55,6752966;41,92292486
35;22;0;0;4;449;11;19,02632147;50,82439423;67,90016937;81,44660187;97,42241669;122,3543015;121,9186478;157,4504852;152,2678833;103,089386;84,61642456;55,66640854;41,91535568
35;22;0;0;4;449;12;127,3323828;50,84618035;67,91760687;81,47115945;97,44399727;122,3754253;121,9388178;157,4625652;152,2841064;103,1110902;84,63869028;55,68590414;41,93117705
35;22;0;0;3;357;5;77,48494725;58,42954185;73,13881374;88,55817382;103,7396635;126,212229;126,2625781;154,5717056;151,1985391;106,5612979;90,03978909;61,62600937;47,12836796
35;22;0;0;3;357;6;42,0662855;58,40488815;73,12182617;88,53385925;103,7174225;126,1983032;126,2461166;154,5805206;151,2015533;106,548584;90,02222443;61,60601044;47,11109543
35;22;0;0;3;356;4;46,53318269;58,44301322;73,13892728;88,53365997;103,7153264;126,1527642;126,2106523;154,4216139;151,0519906;106,4994727;90,01989212;61,61148323;47,13140715
35;22;0;0;3;356;6;77,35543;58,49832153;73,18172455;88,60749054;103,7838516;126,2182541;126,2787476;154,4758911;151,1190491;106,5631561;90,07435608;61,6693573;47,17344284
35;22;0;0;3;355;15;50,70456148;58,56831741;73,21089172;88,5979538;103,7713089;126,1182175;126,1985779;154,1489105;150,8095093;106,455719;90,06268311;61,67290878;47,2089386
35;22;0;0;3;355;16;223,601444;58,63369833;73,25070306;88,64075517;103,8095009;126,1165948;126,2073739;154,0417102;150,7179159;106,44979;90,09218523;61,71118281;47,25099212
35;22;0;0;3;355;17;55,36243324;58,60120773;73,22394562;88,59086609;103,7629547;126,0664368;126,1563873;153,9853058;150,6543121;106,4000397;90,05503082;61,67261887;47,22500992
35;22;0;0;3;355;18;45,65486216;58,5987072;73,22835212;88,61357182;103,78494;126,1098367;126,1956746;154,0827024;150,7506518;106,4450633;90,0730321;61,68777109;47,2277184
35;22;0;0;3;355;19;42,25688771;58,55745862;73,19939457;88,57075234;103,7456065;126,08272;126,1644903;154,0895301;150,7478824;106,4198047;90,04200921;61,65287236;47,19843237
35;22;0;0;3;355;21;126,8508896;58,51598418;73,18919147;88,60551145;103,7810869;126,1937911;126,2592588;154,3950127;151,0425368;106,5368992;90,07176891;61,67057535;47,18249983
35;22;0;0;3;355;22;932,4853482;58,46337509;73,14787674;88,53279877;103,7135048;126,1270638;126,190403;154,3338852;150,9693222;106,4717293;90,01801682;61,61383247;47,14207268
35;22;0;0;3;350;2;253,6235569;58,49202121;73,18394147;88,62833376;103,8042674;126,262674;126,3181152;154,5820455;151,2234725;106,6091086;90,09097328;61,68246899;47,17361829
35;22;0;0;3;350;3;23,49883213;58,46135712;73,16567993;88,60997009;103,788063;126,2664032;126,3166504;154,638855;151,2730103;106,6147842;90,07837677;61,66554642;47,1540947
35;22;0;0;4;447;8;31,99622461;50,78660583;67,86495209;81,39398956;97,37397766;122,2912903;121,8615189;157,3855133;152,1999207;103,0193634;84,56036377;55,6292038;41,88576126
35;22;0;0;4;447;9;75,78762911;50,78660583;67,86495209;81,39398956;97,37397766;122,2912903;121,8615189;157,3855133;152,1999207;103,0193634;84,56036377;55,6292038;41,88576126
35;22;0;0;4;444;3;187,6579062;50,86659221;67,92733276;81,47722038;97,44539487;122,3543774;121,9232436;157,398771;152,2289215;103,0842707;84,63520876;55,69797718;41,9435796
35;22;0;0;4;444;4;145,9777748;50,87521899;67,93528786;81,48979075;97,45711693;122,3695075;121,9369592;157,4161604;152,2472216;103,1005983;84,64797614;55,70674576;41,95022122
35;22;0;0;1;241;14;387,4873969;61,25948523;75,22269509;91,80005786;106,7515887;128,7116269;129,1452249;155,2300323;152,3815797;109,081038;92,43459572;64,28089864;49,23697704
35;22;0;0;1;241;16;32,3809585;61,24277533;75,20984949;91,77984706;106,7322445;128,6972133;129,1278955;155,2294607;152,3756728;109,0680685;92,42067057;64,26648146;49,22537333
35;22;0;0;1;241;17;89,27741009;61,36254883;75,30153656;91,92714691;106,8715973;128,8148499;129,2636261;155,2734375;152,4474335;109,182518;92,52639771;64,37963867;49,31328201
35;22;0;0;1;241;18;36,24717085;61,37487411;75,31111145;91,94123077;106,8855286;128,821228;129,273056;155,2621002;152,4429932;109,1858749;92,534935;64,3874054;49,32047272
35;22;0;0;1;241;19;18,00698836;61,37487411;75,31111145;91,94123077;106,8855286;128,821228;129,273056;155,2621002;152,4429932;109,1858749;92,534935;64,3874054;49,32047272
35;22;0;0;1;242;6;203,7688246;61,22702026;75,1975174;91,76203918;106,7143326;128,6911469;129,1175995;155,2499237;152,3855591;109,0671463;92,41065216;64,25806427;49,21692276
35;22;0;0;1;242;7;27,36407058;61,33761215;75,28211212;91,89867401;106,8433609;128,8024902;129,2449951;155,2980957;152,4575958;109,176651;92,50933838;64,36434937;49,29894638
35;22;0;0;1;243;8;16,00190924;61,42964935;75,35206604;92,01237488;106,950058;128,8995361;129,3542633;155,3516846;152,5263824;109,2751541;92,59312439;64,45636749;49,3690834
35;22;0;0;1;243;9;126,0797034;61,42948451;75,35194033;92,01217303;106,9498673;128,8993737;129,3540765;155,3516208;152,5262828;109,2749948;92,59297892;64,45621063;49,36896165
35;22;0;0;1;250;7;116,500442;61,42964935;75,35206604;92,01237488;106,950058;128,8995361;129,3542633;155,3516846;152,5263824;109,2751541;92,59312439;64,45636749;49,3690834
35;22;0;0;1;250;10;881,7625296;61,55553027;75,4480099;92,16351901;107,093712;129,0128202;129,4884088;155,3717197;152,5797329;109,3821976;92,69981109;64,56947784;49,45904772
35;22;0;0;1;336;10;23,57072068;61,85861181;75,67639531;92,5256501;107,4349969;129,3024828;129,8229689;155,4752738;152,7419247;109,6700908;92,96249593;64,85696039;49,68402792
35;22;0;0;1;336;13;1255,558492;61,89555985;75,70360115;92,57148462;107,4771067;129,3483389;129,8711915;155,5185165;152,7838377;109,7206632;92,99837052;64,89962495;49,71527897
35;22;0;0;3;355;23;90,66309723;58,57317008;73,21281771;88,59690807;103,7700763;126,1105777;126,192353;154,1247721;150,7866114;106,447504;90,06155408;61,67286601;47,21130978
35;22;0;0;5;399;7;701,8015178;50,70597007;67,80098285;81,23037682;97,20447961;122,0748331;121,6621375;157,0054847;151,7987801;102,8120074;84,43144951;55,52867329;41,83081606
35;22;0;0;5;399;6;764,0157536;50,72878509;67,83906867;81,13396728;97,07184676;121,8857292;121,4876318;156,4346077;151,2049519;102,6661087;84,41107797;55,49995853;41,86262739
35;22;0;0;5;399;4;160,2207252;50,75064997;67,86637235;81,08227574;96,99716077;121,7703705;121,3823789;156,0823572;150,8425991;102,5733838;84,39957908;55,48914286;41,88649195
35;22;0;0;1;181;7;1042,488667;58,91908766;73,26460904;88,18001348;103,3587805;124,9384353;125,156252;151,0827921;147,8604524;105,182188;89,69708096;61,41524003;47,30420323
35;22;0;0;6;297;8;396,4994575;55,02699876;70,78812601;85,05107483;100,4497924;124,0359646;123,8569824;154,9801764;150,7642733;104,7165008;87,57987326;58,88730046;44,82725764
35;22;0;0;6;961;19;320,1577441;52,45999114;68,98980375;81,92320854;97,33276986;121,4747766;121,1523683;153,2375988;148,4799261;102,4372385;85,44387553;56,61612574;43,1098043
35;22;0;0;6;961;18;992,3407824;52,43908501;68,97774506;81,91459656;97,3311882;121,4805794;121,1578751;153,2697449;148,5042877;102,4412537;85,43186569;56,60273743;43,09532547
35;22;0;0;1;448;3;329,6617866;59,33470622;73,67477377;89,07799269;104,2007611;126,0754445;126,2985807;152,8168758;149,6433238;106,3773849;90,3956159;62,11402939;47,70323916
35;22;0;0;1;597;1;621,1731644;62,49883287;76,18280692;93,36919496;108,2367618;129,9505008;130,5647298;155,6950604;153,191004;110,2596801;93,5473122;65,45271056;50,14447591
35;22;0;0;1;600;3;734,0500477;62,50369676;76,1836925;93,35937737;108,2281978;129,9289906;130,5493961;155,6377211;153,1342627;110,2375113;93,53940596;65,44511968;50,14377939
35;22;0;0;1;604;1;628,8574229;62,43196382;76,1798982;93,53738486;108,3867541;130,2792986;130,8052087;156,5359461;154,0502274;110,5857658;93,67446881;65,56478523;50,15464426
35;22;0;0;1;503;5;9210,893809;58,57240931;73,1049881;88,15631358;103,345576;125,3235372;125,4693832;152,4360708;149,1104177;105,629982;89,71391042;61,36961873;47,13111242
35;22;0;0;1;572;3;2034,253513;59,35615076;73,80714505;89,58381722;104,6855446;126,937723;127,0885748;154,626823;151,4590563;107,2642303;90,78893031;62,45948881;47,80531182
35;22;0;0;1;579;1;1567,323359;59,31704907;73,79578562;89,61111653;104,713142;127,0307449;127,1644723;154,8932534;151,7176845;107,3606508;90,81229731;62,47182385;47,78888495
35;22;0;0;1;582;1;2299,442224;59,15507324;73,6906352;89,48181927;104,5954253;126,991297;127,0960813;155,0786486;151,8687453;107,3251928;90,72014126;62,35920544;47,67829128
35;22;0;0;1;582;4;117,2403727;59,23044968;73,73564148;89,52587128;104,6346664;126,9812393;127,1020126;154,9312439;151,7373657;107,3125381;90,75048828;62,40078735;47,72698212
35;22;0;0;1;648;9;3133,797284;59,25279427;73,74025345;89,50260162;104,6114693;126,9144554;127,0461769;154,7496414;151,5603027;107,2434349;90,73115158;62,38858223;47,73507118
35;22;0;0;1;642;2;5134,34285;58,85017014;73,32573446;88,55062612;103,7140325;125,6958516;125,853803;152,797938;149,5334117;105,9953817;90,00500743;61,67590714;47,34624608
35;22;0;0;1;96;1;1191,235395;59,67617701;73,96773956;89,63845639;104,7225064;126,6984949;126,948168;153,5869405;150,4536655;107,0352251;90,82986369;62,56745123;47,99810948
35;22;0;0;1;99;1;848,3004886;59,62469204;73,92478071;89,55894135;104,648089;126,6154954;126,8607298;153,4950134;150,3537059;106,9493817;90,76961586;62,50424279;47,95550003
35;22;0;0;1;103;1;2888,282384;59,56477515;73,87457182;89,4655977;104,5606238;126,5179845;126,7581524;153,3864091;150,2352845;106,8489031;90,69911059;62,43051546;47,90595965
35;22;0;0;1;154;2;284,8646551;59,47046115;73,79190753;89,3032729;104,410281;126,3284118;126,5621363;153,1341489;149,9758031;106,6454373;90,57087179;62,29675699;47,82136015
35;22;0;0;1;392;3;3011,021638;59,76967239;74,04644775;89,78370285;104,8630638;126,8279495;127,0844536;153,696373;150,5989304;107,1502228;90,9278717;62,66512489;48,0664711
35;22;0;0;1;321;2;770,7352566;59,55402492;73,86274122;89,43658354;104,5354919;126,4686124;126,7089564;153,2937439;150,1503141;106,7889333;90,67103205;62,40073444;47,8905294
35;22;0;0;1;314;1;396,8472531;59,82555823;74,08941887;89,85537621;104,9279685;126,9021502;127,1665681;153,7667391;150,6688596;107,2351407;90,98692615;62,73120167;48,11388628
35;22;0;0;1;314;4;121,8290286;59,83079944;74,09374625;89,86329388;104,9353248;126,9105351;127,1754551;153,7760747;150,6787843;107,244023;90,9930529;62,73770565;48,11829024
35;22;0;0;1;312;1;727,4443666;59,8943374;74,14588427;89,95747704;105,0236325;127,0048425;127,2759877;153,8712396;150,7850218;107,3406504;91,06371387;62,81204129;48,16964754
35;22;0;0;1;388;7;78,37688561;59,82077428;74,09184694;89,87372433;104,9481602;126,9259217;127,1848991;153,8189788;150,7332363;107,248514;90,99450705;62,73257924;48,1093532
35;22;0;0;1;301;1;1828,751436;60,12749219;74,33547662;90,29635092;105,3408456;127,341623;127,6366149;154,2022004;151,1541411;107,6875175;91,31886364;63,08210898;48,35781604
35;22;0;0;1;302;1;1015,175527;60,07415911;74,29238396;90,2200847;105,2693128;127,2675466;127,5568997;154,1332673;151,0757705;107,611876;91,26189547;63,02179868;48,31532276
35;22;0;0;1;397;2;75,41376864;60,53810501;74,66390991;90,86610413;105,877739;127,8668594;128,2093201;154,6258087;151,6646576;108,2122421;91,73677063;63,52291489;48,67576218
35;22;0;0;1;397;1;382,1629718;60,53170481;74,65910013;90,85832915;105,8706186;127,8594079;128,2009713;154,6200478;151,6587118;108,2039242;91,73057067;63,51589661;48,6705519
35;22;0;0;1;507;1;707,4249976;58,21192169;72,89785385;87,96567535;103,1758194;125,4180946;125,5097618;153,1888809;149,7684174;105,7657852;89,59253311;61,19870567;46,915308
35;22;0;0;1;511;1;10213,57957;59,34915695;73,69094543;89,11716461;104,2383621;126,1256241;126,3472061;152,8987976;149,7299652;106,4269516;90,42424927;62,1411644;47,717202
35;22;0;0;1;713;5;1075,859723;59,36092826;73,70635763;89,158312;104,2776276;126,1836824;126,4027242;153,0025603;149,8366884;106,4859596;90,45536639;62,17033033;47,73067742
35;22;0;0;1;321;3;411,4022779;59,66886863;73,9593606;89,61672292;104,7046099;126,6560019;126,9059743;153,5017511;150,3787507;106,9807778;90,80634228;62,54160165;47,98505705
35;22;0;0;1;309;2;378,0268717;59,97339205;74,21054924;90,07394974;105,1326811;127,1217402;127,4007343;153,9891982;150,9159861;107,4610528;91,15146363;62,90466766;48,23373147
35;22;0;0;1;308;3;352,5716367;59,9944626;74,22777482;90,10516119;105,1616293;127,1546334;127,4356899;154,0252214;150,9541079;107,4960843;91,17570975;62,93058917;48,25141977
35;22;0;0;1;313;1;955,2862829;59,88972118;74,14213622;89,95066989;105,0174812;126,9968599;127,2675161;153,8612437;150,7753407;107,3314973;91,05799196;62,80574299;48,16544539
35;22;0;0;1;313;3;166,0674856;59,94093171;74,18421053;90,02656642;105,089049;127,0707527;127,3463738;153,9322516;150,8572368;107,405496;91,11385069;62,86402857;48,20599756
35;22;0;0;1;558;13;1196,063496;59,60784444;73,98878987;89,85738422;104,9392139;127,1290587;127,3162593;154,61504;151,4983758;107,4543625;90,9889474;62,68351503;47,98974322
35;22;0;0;1;311;3;126,3933149;59,87421124;74,12943866;89,92812705;104,9957926;126,9774604;127,2465969;153,847354;150,7560858;107,3139561;91,04256558;62,79010281;48,15413164
35;22;0;0;1;310;3;149,1435697;59,93477011;74,17896101;90,01713576;105,0793713;127,0653829;127,3405422;153,9335197;150,8533916;107,4034947;91,10897246;62,85994004;48,20268012
35;22;0;0;1;204;1;1840,704032;58,91557989;73,25973432;88,16674501;103,3464026;124,9180939;125,1364642;151,04522;147,823156;105,1602115;89,68625016;61,40486398;47,29945632
35;22;0;0;1;205;3;1485,734912;58,90941143;73,25823396;88,17165144;103,3510938;124,934988;125,1515553;151,0906235;147,8660986;105,1793178;89,69118465;61,4082475;47,29767824
35;22;0;0;1;237;306;1736,008221;58,67664459;73,14515213;88,12987857;103,3146355;125,1518071;125,3250671;151,9101958;148,6138193;105,4428798;89,68668311;61,36486265;47,17977217
35;22;0;0;1;474;2;1221,968422;58,85708889;73,23795313;88,18302184;103,3625631;125,0219414;125,2263716;151,3561566;148,1137894;105,2797322;89,7073728;61,41385113;47,27563966
35;22;0;0;1;476;1;2002,46044;58,83642052;73,22822392;88,18057118;103,3605075;125,0435462;125,2439782;151,4339774;148,1851049;105,3056954;89,70804222;61,41095682;47,26545161
35;22;0;0;1;208;4;3114,328958;58,89400864;73,25323486;88,17881012;103,3578758;124,9680557;125,1807327;151,1847687;147,9543304;105,2174683;89,69950485;61,41316605;47,29226875
35;22;0;0;1;209;1;2621,745623;58,87778959;73,24668455;88,18123672;103,360277;124,9932076;125,2022972;151,2633256;148,027292;105,2469208;89,70381575;61,4143129;47,28532743
35;22;0;0;1;503;227;3060,746013;58,69364236;73,15672609;88,14690606;103,3315747;125,1598015;125,3341075;151,9006793;148,6097903;105,4468561;89,69674348;61,37634603;47,1902033
35;22;0;0;1;503;230;999,8360825;58,7048887;73,16377895;88,15542911;103,3396381;125,1610219;125,3365592;151,8860008;148,5982833;105,4463446;89,70209121;61,38295243;47,19711309
35;22;0;0;1;503;231;974,8632395;58,753338;73,18953773;88,17292092;103,3552516;125,132623;125,3162733;151,7511626;148,4773204;105,410198;89,7108593;61,39906741;47,2238793
35;22;0;0;1;531;3;703,9297777;58,87990288;73,26121091;88,23621955;103,4130213;125,0899267;125,2929135;151,4648321;148,2263908;105,3490359;89,74767009;61,4534978;47,29729954
35;22;0;0;1;2;1;3718,885526;61,84724207;75,65358846;92,50743055;107,4030573;129,3969861;129,8807788;155,808951;152,9488237;109,8362235;92,98621601;64,93497572;49,72409024
35;22;0;0;1;21;4;979,6883569;61,27084577;75,22925348;91,82156027;106,7658081;128,7754186;129,1995788;155,3838143;152,4966936;109,1720046;92,46584179;64,32868232;49,26345496
35;22;0;0;1;26;2;490,6664252;61,07878494;75,08272552;91,58198547;106,5404892;128,5713348;128,9706116;155,2698669;152,3488312;108,966835;92,2904892;64,13687134;49,11754608
35;22;0;0;1;27;2;2274,900582;61,0794018;75,08333799;91,58224311;106,5411895;128,568192;128,9682837;155,2594356;152,3415024;108,9616363;92,28948689;64,13481473;49,11670809
35;22;0;0;1;28;1;192,0868508;60,98824973;75,01335525;91,46732309;106,4328943;128,4707385;128,8588476;155,2054442;152,2697516;108,8646118;92,20583596;64,0441554;49,0478783
35;22;0;0;1;29;1;337,1781338;60,97976303;75,00689697;91,45632172;106,4227753;128,45961;128,8469696;155,1946564;152,2588654;108,8524246;92,1971817;64,03429413;49,04078293
35;22;0;0;1;51;1;11673,89654;61,03217861;75,04776219;91,51695251;106,4833777;128,4846758;128,8844365;155,1400975;152,2364742;108,8617913;92,23222678;64,06551143;49,07039969
35;22;0;0;1;67;1;2178,517794;60,56054838;74,68113847;90,90236574;105,9061226;127,9374181;128,2784671;154,7627974;151,7740968;108,308415;91,7788101;63,57629141;48,70735689
35;22;0;0;1;68;1;979,1723345;60,53529565;74,6612433;90,86808958;105,8741091;127,9047373;128,2429824;154,7345765;151,7422536;108,2745522;91,75297264;63,54836828;48,68725727
35;22;0;0;1;70;1;599,6128062;60,51781709;74,64741529;90,84388963;105,8516541;127,8804281;128,2169121;154,7107522;151,7167643;108,2487363;91,73431828;63,52803454;48,67290581
35;22;0;0;1;72;1;4993,676565;60,40740331;74,5602239;90,69413757;105,7111969;127,7411931;128,0649668;154,5978953;151,5846812;108,1069361;91,62298838;63,40872955;48,58644104
35;22;0;0;1;73;6;789,9781174;60,06132007;74,28736285;90,22959352;105,2721254;127,3307916;127,6132312;154,3117267;151,2216689;107,7029855;91,28655409;63,05176189;48,32335896
35;22;0;0;1;79;1;1115,394484;60,25745461;74,44074819;90,48560774;105,5161788;127,5399529;127,8475089;154,4163665;151,3799689;107,899354;91,46614272;63,24067158;48,46676948
35;22;0;0;1;80;1;2107,811702;60,17719656;74,3768372;90,37495356;105,4120403;127,4375106;127,7359607;154,3330584;151,2807861;107,7964054;91,38466218;63,15419201;48,40434341
35;22;0;0;1;81;1;8668,259136;60,05333042;74,27714729;90,19902229;105,2471542;127,2667103;127,5521641;154,1747055;151,1014175;107,6215267;91,25300598;63,01427174;48,30553436
35;22;0;0;1;83;1;1852,576683;59,95493071;74,19720971;90,05593562;105,1133152;127,1237344;127,3994314;154,0323568;150,9437235;107,4738695;91,14502055;62,89966912;48,22581758
35;22;0;0;1;84;1;1180,976946;59,89801309;74,15098622;89,97342714;105,0358895;127,0427646;127,31275;153,9545473;150,8558256;107,391264;91,08340868;62,83455619;48,18027193
35;22;0;0;1;94;1;952,6880359;59,68486741;73,9751433;89,65255675;104,7355963;126,7142399;126,9645839;153,6064612;150,4740431;107,0519723;90,84086623;62,57901454;48,00565117
35;22;0;0;1;104;3;6575,312201;59,76853816;74,05309041;89,81861877;104,8856913;126,9408239;127,1931076;153,9683126;150,8242849;107,3089422;90,98257955;62,72837448;48,09280523
35;22;0;0;1;114;1;213,2852376;59,60021707;73,91573048;89,57017581;104,6532322;126,6893887;126,9265269;153,7083934;150,5387342;107,04948;90,79508106;62,52941538;47,95559714
35;22;0;0;1;220;1;5157,338571;58,78831863;73,20417786;88,16895676;103,3495483;125,084034;125,2760925;151,5946121;148,3302994;105,3569107;89,70573044;61,40096283;47,24110413
35;22;0;0;1;711;1;1587,006028;58,7564287;73,18769702;88,15936302;103,3411992;125,106017;125,2924602;151,6902648;148,4168561;105,3839758;89,70134926;61,39155113;47,22377419
35;22;0;0;1;193;11;73512,80338;58,8575531;73,25689392;88,25725621;103,4295622;125,1656093;125,36346;151,6630942;148,4090014;105,4432683;89,77525787;61,47611792;47,29597113
35;22;0;0;1;219;231;570,6968169;58,86119377;73,24135947;88,18908183;103,3673903;125,0297368;125,2347429;151,366964;148,1240742;105,2897615;89,71348122;61,42035376;47,27988158
35;22;0;0;1;219;1;3827,786856;58,83286001;73,22771162;88,18442654;103,3632033;125,0571985;125,2568933;151,4692103;148,2173698;105,3233097;89,71356281;61,41566661;47,26576616
35;22;0;0;1;218;3;853,5385974;58,87270759;73,24572965;88,18630214;103,364849;125,0095841;125,2171919;151,3061646;148,0675941;105,2659787;89,70923431;61,41841644;47,28439586
35;22;0;0;1;503;4;24523,97071;58,69024032;73,15989086;88,16632462;103,3509091;125,1980711;125,3688033;151,9874529;148,6953049;105,4861679;89,71161434;61,38862446;47,19162995
35;22;0;0;1;503;228;1277,973113;58,6765702;73,14959335;88,14885129;103,334204;125,1838781;125,3541073;151,9780846;148,682314;105,4736104;89,69955129;61,3757406;47,18196116
35;22;0;0;1;724;2;75,29117545;58,69504547;73,15502167;88,13677979;103,3206024;125,1418915;125,3182678;151,8610382;148,5696259;105,4305649;89,69059753;61,37157059;47,19021225
35;22;0;0;1;213;2;1834,645425;58,88507122;73,25067133;88,18428292;103,362926;124,9899471;125,2002868;151,2452236;148,0110438;105,2428593;89,70567127;61,41727259;47,28957437
35;22;0;0;1;386;29;469,4439173;61,76462006;75,61893497;92,44424698;107,3670409;129,2021303;129,7173616;155,3652868;152,6827065;109,5285753;92,8815504;64,73838089;49,59384422
35;22;0;0;1;289;642;302,5343492;60,27572241;74,45458185;90,50618842;105,5369998;127,5473294;127,8582005;154,3957051;151,3704702;107,9002718;91,4772221;63,25100502;48,47692698
35;22;0;0;1;342;8;10410,00094;61,75229454;75,59816933;92,38952446;107,3116474;129,15242;129,6692924;155,302063;152,583622;109,498518;92,85139656;64,72245216;49,58876133
35;22;0;0;1;342;27;202,0405891;61,57562991;75,46507589;92,18051301;107,1147057;128,9874729;129,4762823;155,2520277;152,4984029;109,3343924;92,69945972;64,55706647;49,45857686
35;22;0;0;1;378;3;986,7382379;61,12720532;75,12643215;91,64332362;106,6104635;128,5468355;128,9669874;155,0697781;152,2370478;108,8874904;92,30367202;64,12431886;49,12258406
35;22;0;0;1;249;2;1512,462449;60,7792516;74,85215914;91,19430483;106,1788883;128,2115863;128,5772918;154,9884974;152,0310876;108,5919683;91,998247;63,81454378;48,88042785
35;22;0;0;1;240;25;24,47770677;60,9358481;74,9735524;91,39019008;106,3662147;128,3590968;128,7492609;155,0235046;152,1143697;108,7265243;92,13378505;63,95546987;48,99119975
35;22;0;0;1;322;554;19348,94192;62,30869389;76,01339722;93,03747495;107,9218032;129,6579399;130,2606875;155,4364052;152,8221715;110,0025845;93,32177671;65,24100049;49,99992625
35;22;0;0;1;330;567;265,8459056;62,04465374;75,81483115;92,74866371;107,6435027;129,493878;130,0364548;155,5815969;152,8699;109,8680007;93,12798092;65,04473794;49,82828642
35;22;0;0;1;327;1;3569,733068;62,17232704;75,91142654;92,89031219;107,7801666;129,5749207;130,1464767;155,5137787;152,851059;109,9337158;93,22262573;65,13972473;49,91098404
35;22;0;0;1;328;1;2739,956184;62,10420036;75,86017609;92,81428146;107,7072411;129,5278473;130,0851288;155,5386047;152,8531418;109,8928795;93,17078018;65,0861702;49,86538315
35;22;0;0;1;329;1;3694,405663;62,11436653;75,86757278;92,82760239;107,7192955;129,5430679;130,1001434;155,5577621;152,8702927;109,9102554;93,18159485;65,09968185;49,87484741
35;22;0;0;1;637;2;462,5105321;59,97459189;74,21910242;90,11330115;105,1620347;127,228646;127,5010764;154,2413666;151,1317789;107,6031117;91,20279031;62,96273516;48,25763237
35;22;0;0;1;740;2;1599,257465;59,9768409;74,22162041;90,11999359;105,167671;127,2410895;127,5130783;154,2664779;151,1543116;107,6185163;91,20961954;62,97021137;48,2613791
35;22;0;0;1;741;2;1007,667215;59,99406628;74,23590318;90,14670773;105,1922676;127,2710696;127,5443173;154,3035593;151,1921773;107,6510346;91,23085172;62,99302157;48,2764646
